"corpus","preloaded/ententen21_tt31"
"subcorpus","-"
Keyword,Gramrel,Collocate,Freq,Score
,,"tyrant",149,6.330
,,"pig",166,6.330
,,"Khamenei",142,6.290
,,"coroner",146,6.270
,,"birth",192,6.110
,,"rebirth",119,5.980
,,"fascism",125,5.960
,,"animal",352,5.860
,,"invader",107,5.810
,,"Klan",99,5.770
,,"heir",124,5.750
,,"million",220,5.750
,,"human",349,5.670
,,"pixie",90,5.640
,,"imprisonment",158,5.640
,,"soul",195,5.580
,,"All",84,5.460
,,"person",919,5.450
,,"civilian",98,5.420
,,"self-will",74,5.370
,,"foe",71,5.190
,,"spy",68,5.190
,,"fanatic",66,5.180
,,"Satan",76,5.150
,,"Shah",67,5.140
,,"date",774,5.130
,,"occupant",73,5.130
,,"child",907,5.120
,,"america",64,5.120
,,"thousand",162,5.110
,,"apostate",61,5.090
,,"cancer",145,5.070
,,"bushite",60,5.070
death,"... from X",,54328,0.470
,,"save",3243,9.840
,,"soul",1068,8.960
,,"pass",2040,8.740
,,"reel",854,8.440
,,"escape",1479,8.240
,,"resurrection",507,8.110
,,"rescue",774,8.040
,,"resurrect",434,7.950
,,"deliver",648,7.940
,,"life",973,7.910
,,"raise",674,7.760
,,"deliverance",396,7.580
,,"spare",368,7.580
,,"profit",693,7.400
,,"salvation",265,7.160
,,"rise",998,7.060
,,"cell",467,6.990
,,"Jesus",217,6.850
,,"redeem",190,6.740
,,"bring",382,6.710
,,"shrink",192,6.530
,,"jew",201,6.510
,,"revive",151,6.470
,,"escape",625,6.350
,,"grief",138,6.330
,,"neuron",138,6.290
,,"year",707,6.270
,,"recover",1110,6.110
,,"reprieve",128,6.110
,,"Christ",125,6.080
,,"preserve",125,6.080
,,"second",143,6.060
,,"rescue",119,6.060
,,"freedom",312,6.050
,,"child",546,5.990
,,"man",463,5.940
,,"inch",195,5.940
,,"awaken",130,5.940
,,"son",129,5.900
,,"arise",963,5.890
,,"result",1082,5.830
,,"die",542,5.800
,,"decrease",113,5.750
,,"return",310,5.730
,,"redemption",94,5.730
,,"stem",640,5.720
,,"flee",202,5.700
,,"moment",136,5.700
,,"loss",183,5.690
,,"Lazarus",86,5.660
,,"decline",104,5.640
,,"baby",103,5.640
,,"sentence",98,5.560
,,"father",86,5.510
,,"mankind",81,5.500
,,"animal",116,5.480
,,"free",151,5.470
,,"person",164,5.450
,,"snatch",81,5.450
,,"mother",87,5.430
,,"fallout",108,5.420
,,"back",88,5.410
,,"safe",189,5.370
,,"increase",146,5.340
,,"return",531,5.320
,,"gain",185,5.310
,,"increase",121,5.310
,,"brother",80,5.290
,,"delivereth",65,5.290
,,"protection",266,5.260
,,"people",744,5.260
,,"family",161,5.250
,,"passing",63,5.210
,,"period",139,5.180
,,"other",112,5.180
,,"hour",159,5.170
,,"bear",112,5.150
,,"passage",119,5.140
,,"sinner",59,5.110
,,"protect",310,5.100
,,"profit",154,5.070
,,"immunity",91,5.060
,,"humanity",63,5.040
,,"heal",76,5.030
,,"body",103,5.020
,,"rise",77,5.020
,,"liberation",69,5.010
death,"... at X",,50793,0.440
,,"age",5863,10.700
,,"grief",860,8.990
,,"wealth",748,8.770
,,"unfinished",649,8.660
,,"sorrow",468,8.160
,,"Age",521,8.110
,,"body",716,8.000
,,"sadness",402,7.920
,,"estate",426,7.860
,,"old",681,7.810
,,"rejoice",277,7.250
,,"heaven",250,7.230
,,"present",1132,7.220
,,"soul",258,7.190
,,"weep",235,7.110
,,"property",447,7.090
,,"grieve",218,7.070
,,"regret",218,7.050
,,"asset",272,7.020
,,"shock",239,7.020
,,"cease",218,7.010
,,"own",218,6.980
,,"tax",267,6.970
,,"gain",215,6.880
,,"sadden",186,6.850
,,"transfer",197,6.790
,,"bowl",179,6.790
,,"incomplete",173,6.730
,,"attend",204,6.660
,,"end",536,6.580
,,"penalty",152,6.490
,,"basis",167,6.480
,,"transfer",144,6.410
,,"extinct",134,6.380
,,"present",185,6.330
,,"shock",170,6.300
,,"leave",438,6.250
,,"laugh",411,6.190
,,"punishment",116,6.160
,,"right",351,6.090
,,"distraught",108,6.090
,,"outrage",124,6.070
,,"anger",155,6.060
,,"heir",112,6.040
,,"cry",136,6.020
,,"pass",245,6.010
,,"bowling",102,6.000
,,"possession",102,5.870
,,"payable",112,5.860
,,"terminate",140,5.840
,,"mourn",89,5.810
,,"goal",146,5.780
,,"end",148,5.770
,,"trust",90,5.770
,,"unpublished",84,5.750
,,"devastate",85,5.740
,,"hell",85,5.700
,,"condolence",82,5.700
,,"upset",94,5.650
,,"consciousness",81,5.610
,,"charity",80,5.610
,,"God",105,5.580
,,"sad",83,5.580
,,"perish",78,5.550
,,"Christ",87,5.540
,,"score",99,5.480
,,"alive",93,5.470
,,"exist",173,5.400
,,"manor",66,5.400
,,"enrage",67,5.380
,,"estimate",126,5.370
,,"dissolve",65,5.320
,,"joy",73,5.310
,,"horror",72,5.310
,,"despair",64,5.300
,,"effect",114,5.290
,,"succeed",88,5.220
,,"tear",71,5.210
,,"loss",124,5.210
,,"beneficiary",59,5.210
,,"happen",331,5.190
,,"living",74,5.180
,,"outrage",63,5.180
,,"divide",58,5.150
,,"sympathy",56,5.150
,,"go",168,5.140
,,"lose",116,5.140
,,"annihilate",55,5.140
,,"decedent",54,5.110
,,"due",75,5.100
,,"live",384,5.090
,,"heartbroken",53,5.070
,,"deny",54,5.040
,,"separate",60,5.030
,,"will",58,5.010
,,"spouse",52,5.010
,,"value",112,5.010
,,"rage",56,5.010
death,"... is a X",,46036,0.400
,,"sin",5374,11.270
,,"penalty",962,9.080
,,"punishment",752,8.770
,,"death",2341,8.760
,,"sentence",434,7.700
,,"Lord",442,7.580
,,"alternative",370,7.520
,,"outcome",420,7.310
,,"rate",714,7.160
,,"life",1449,7.150
,,"flesh",201,6.920
,,"sleep",219,6.880
,,"mortality",157,6.680
,,"consequence",175,6.670
,,"verdict",152,6.660
,,"end",298,6.600
,,"fear",216,6.500
,,"murder",177,6.490
,,"Sin",134,6.420
,,"apostasy",103,6.170
,,"birth",136,6.160
,,"treason",102,6.150
,,"lord",111,6.140
,,"Tolstoy",98,6.110
,,"tragedy",104,6.040
,,"result",929,6.030
,,"endpoint",101,5.950
,,"average",118,5.930
,,"adultery",89,5.910
,,"crime",135,5.840
,,"suicide",108,5.840
,,"enemy",131,5.830
,,"fate",84,5.810
,,"failure",129,5.700
,,"mother",266,5.680
,,"stagnation",73,5.680
,,"necessity",83,5.660
,,"crucifixion",72,5.640
,,"theme",139,5.490
,,"law",207,5.480
,,"fire",107,5.470
,,"Message",63,5.470
,,"disobedience",64,5.460
,,"silence",83,5.420
,,"love",204,5.400
,,"wage",72,5.370
,,"way",176,5.370
,,"escape",64,5.370
,,"Islam",107,5.350
,,"certainty",58,5.310
,,"case",271,5.290
,,"father",323,5.280
,,"war",144,5.280
,,"incident",82,5.220
,,"estimate",62,5.160
,,"disunity",50,5.150
,,"choice",110,5.110
,,"Apoptosis",49,5.110
,,"stasis",49,5.110
,,"toll",50,5.100
,,"figure",109,5.070
,,"poem",72,5.050
,,"abortion",71,5.040
,,"baptism",55,5.010
death,"... than X",,38610,0.330
,,"bad",7827,9.910
,,"strong",1164,8.170
,,"birth",253,7.720
,,"bitter",209,7.440
,,"thing",226,7.200
,,"death",163,6.890
,,"terrible",136,6.820
,,"few",754,6.800
,,"life",197,6.630
,,"punishment",107,6.460
,,"painful",92,6.190
,,"fate",82,6.110
,,"tragic",74,5.960
,,"more",19319,5.830
,,"certain",68,5.830
,,"cruel",62,5.690
,,"dark",86,5.600
,,"powerful",120,5.530
,,"common",73,5.450
,,"sad",48,5.310
,,"terrifying",46,5.240
,,"fear",42,5.140
,,"great",422,5.100
,,"frightening",41,5.080
,,"other",1495,5.040
death,"X as ...",,36834,0.320
,,"suicide",754,9.200
,,"homicide",611,8.960
,,"punishment",663,8.340
,,"accident",317,7.790
,,"sacrifice",336,7.780
,,"death",397,7.670
,,"penalty",232,7.430
,,"murder",256,7.400
,,"end",343,7.230
,,"martyr",199,7.200
,,"outcome",224,7.060
,,"consequence",454,7.030
,,"loss",281,7.010
,,"accidental",140,6.930
,,"result",5111,6.870
,,"sleep",138,6.760
,,"traitor",122,6.430
,,"May",117,6.380
,,"tragedy",105,6.370
,,"enemy",199,6.360
,,"March",111,6.300
,,"April",105,6.270
,,"failure",158,6.270
,,"release",137,6.260
,,"atonement",87,6.220
,,"January",97,6.160
,,"December",93,6.160
,,"transition",104,6.150
,,"event",282,6.140
,,"June",95,6.140
,,"heretic",88,6.090
,,"excuse",179,6.080
,,"escape",88,6.080
,,"July",90,6.070
,,"September",85,5.990
,,"something",323,5.980
,,"August",80,5.940
,,"February",76,5.880
,,"November",76,5.870
,,"overdose",67,5.870
,,"October",76,5.830
,,"cessation",64,5.790
,,"effect",139,5.780
,,"injury",76,5.680
,,"payment",117,5.640
,,"theme",101,5.640
,,"endpoint",62,5.640
,,"felon",55,5.560
,,"reality",81,5.550
,,"trauma",57,5.530
,,"case",167,5.530
,,"act",152,5.520
,,"proportion",68,5.510
,,"witch",64,5.510
,,"friend",157,5.450
,,"moment",71,5.440
,,"possibility",68,5.410
,,"attack",96,5.360
,,"evil",62,5.340
,,"wound",49,5.340
,,"beginning",62,5.320
,,"opportunity",178,5.290
,,"criminal",64,5.280
,,"separation",48,5.270
,,"Feb",44,5.270
,,"skeleton",45,5.230
,,"revenge",45,5.230
,,"solution",161,5.210
,,"thing",148,5.200
,,"relief",59,5.200
,,"ransom",44,5.190
,,"life",87,5.180
,,"substitute",117,5.150
,,"process",134,5.120
,,"spy",54,5.080
,,"shortcut",43,5.080
,,"complication",42,5.080
,,"percentage",107,5.070
,,"spectacle",40,5.060
,,"cancer",69,5.050
,,"Oct",38,5.050
,,"pneumonia",41,5.010
death,"X with ...",,36510,0.310
,,"dignity",2532,9.800
,,"machete",495,8.540
,,"bat",786,8.460
,,"hammer",652,8.250
,,"Act",836,7.640
,,"knife",553,7.150
,,"reprieve",158,7.130
,,"shovel",187,7.050
,,"courage",235,7.030
,,"stick",377,7.000
,,"act",347,7.000
,,"axe",221,6.970
,,"sword",336,6.790
,,"pipe",176,6.590
,,"crowbar",112,6.580
,,"rock",235,6.460
,,"butt",112,6.390
,,"equanimity",99,6.360
,,"pillow",124,6.340
,,"club",409,6.290
,,"Christ",293,6.270
,,"interruption",90,6.110
,,"fist",137,6.100
,,"extinguisher",79,6.060
,,"iron",128,6.050
,,"arrow",132,5.990
,,"torture",78,5.980
,,"cane",94,5.970
,,"death",273,5.860
,,"Covid",75,5.830
,,"brick",100,5.780
,,"regret",102,5.770
,,"fortitude",63,5.710
,,"cause",108,5.670
,,"sledgehammer",61,5.670
,,"fatality",60,5.640
,,"composure",58,5.640
,,"stone",173,5.630
,,"blow",70,5.620
,,"honor",77,5.610
,,"COVID",69,5.560
,,"shotgun",73,5.540
,,"calmness",53,5.510
,,"scythe",53,5.480
,,"cleaver",51,5.480
,,"rod",87,5.460
,,"cord",75,5.450
,,"ornament",60,5.420
,,"dagger",55,5.410
,,"resignation",53,5.410
,,"sorrow",64,5.380
,,"poker",49,5.340
,,"ax",47,5.290
,,"wrench",52,5.250
,,"serenity",44,5.250
,,"resurrection",43,5.190
,,"rifle",86,5.100
,,"grace",85,5.080
,,"spear",52,5.080
,,"hand",536,5.070
,,"pistol",56,5.040
,,"shoe",63,5.020
death,"... over X",,31450,0.270
,,"grief",1682,10.500
,,"cause",1151,10.070
,,"grieve",1084,9.930
,,"life",1088,9.620
,,"protest",890,9.220
,,"triumph",816,9.040
,,"guilt",520,8.870
,,"triumph",625,8.760
,,"condolence",402,8.660
,,"sorrow",408,8.640
,,"birth",378,8.570
,,"mourn",351,8.410
,,"sadness",319,8.300
,,"cry",349,8.230
,,"distraught",275,8.100
,,"victory",2391,8.090
,,"outrage",327,8.020
,,"weep",268,7.940
,,"victorious",251,7.900
,,"triumphant",209,7.730
,,"shock",206,7.660
,,"charge",212,7.610
,,"power",871,7.580
,,"anger",238,7.560
,,"get",914,7.500
,,"report",198,7.310
,,"tear",162,7.290
,,"lawsuit",181,7.180
,,"record",210,7.170
,,"outcry",150,7.130
,,"regret",147,7.120
,,"upset",145,7.000
,,"charge",146,6.990
,,"trial",139,6.990
,,"gloat",131,6.990
,,"heartbroken",124,6.980
,,"Christ",114,6.820
,,"rejoice",115,6.770
,,"cause",108,6.750
,,"manslaughter",104,6.750
,,"feel",116,6.710
,,"prevent",99,6.620
,,"demonstration",95,6.570
,,"arrest",107,6.550
,,"victor",91,6.550
,,"despondent",91,6.540
,,"anguish",92,6.530
,,"remorse",90,6.510
,,"suffer",97,6.480
,,"pain",93,6.460
,,"murder",86,6.440
,,"depress",86,6.440
,,"preside",342,6.330
,,"sad",78,6.320
,,"angry",80,6.220
,,"guilty",72,6.200
,,"sue",79,6.110
,,"mourning",65,6.070
,,"see",167,6.050
,,"rage",66,6.040
,,"justice",65,6.030
,,"police",66,6.000
,,"conqueror",57,5.880
,,"include",142,5.870
,,"despair",58,5.860
,,"concern",321,5.820
,,"devastate",54,5.800
,,"lament",55,5.790
,,"controversy",120,5.780
,,"sympathy",53,5.780
,,"brood",57,5.750
,,"depression",54,5.740
,,"riot",52,5.720
,,"unrest",52,5.710
,,"protest",52,5.700
,,"lamentation",51,5.700
,,"grief-stricken",50,5.700
,,"register",53,5.670
,,"question",51,5.670
,,"emotion",51,5.670
,,"Victor",48,5.640
,,"suspicion",47,5.590
,,"revenge",45,5.530
,,"lament",45,5.520
,,"government",71,5.510
,,"court",56,5.510
,,"uproar",47,5.510
,,"family",60,5.480
,,"agonize",49,5.460
,,"obsess",59,5.430
,,"outrage",43,5.430
,,"anxiety",50,5.420
,,"mastery",51,5.400
,,"love",44,5.380
,,"sadden",40,5.370
,,"be",988,5.350
,,"officer",41,5.340
,,"claim",44,5.320
,,"conquest",39,5.310
,,"reel",38,5.290
death,"... into X",,30576,0.260
,,"inquest",4844,12.060
,,"investigation",8054,9.750
,,"baptism",864,9.750
,,"baptize",971,9.630
,,"Commission",877,9.600
,,"inquiry",2377,9.340
,,"probe",823,8.900
,,"enquiry",610,8.820
,,"report",600,8.630
,,"result",294,8.000
,,"Inquiry",352,7.810
,,"hold",213,7.720
,,"review",239,7.640
,,"inquire",180,6.740
,,"life",297,6.510
,,"hearing",80,6.260
,,"open",116,6.250
,,"baptise",73,6.240
,,"look",1243,6.230
,,"conduct",73,6.160
,,"Investigation",61,5.970
,,"descent",106,5.810
,,"finding",65,5.750
,,"Report",50,5.710
,,"commission",49,5.620
,,"begin",46,5.610
,,"launch",136,5.580
,,"underway",44,5.540
,,"order",48,5.440
,,"investigate",43,5.420
,,"probe",45,5.350
,,"enquire",41,5.290
,,"Review",37,5.280
,,"immerse",40,5.230
,,"pass",130,5.210
,,"Christ",38,5.130
,,"case",37,5.040
death,"X per ...",,28667,0.250
,,"birth",4261,11.960
,,"people",2362,10.630
,,"population",1758,10.320
,,"year",8755,8.810
,,"resident",469,8.600
,,"inhabitant",416,8.570
,,"person-year",319,8.410
,,"capita",1044,8.230
,,"worker",289,8.030
,,"case",221,7.730
,,"woman",220,7.580
,,"mile",389,7.400
,,"child",195,7.290
,,"day",2857,7.120
,,"person",542,6.910
,,"annum",348,6.860
,,"individual",99,6.690
,,"man",97,6.660
,,"patient",115,6.630
,,"100k",97,6.600
,,"admission",81,6.500
,,"vehicle",82,6.220
,,"caput",75,6.210
,,"death",66,6.210
,,"citizen",64,6.140
,,"livebirth",46,5.710
,,"number",49,5.700
,,"inmate",47,5.700
,,"infection",44,5.640
,,"abortion",42,5.580
,,"adult",46,5.540
,,"male",43,5.540
,,"TWh",41,5.540
,,"attack",40,5.470
,,"accident",40,5.470
,,"head",58,5.450
,,"month",341,5.350
,,"100K",34,5.270
,,"rate",44,5.260
,,"female",36,5.260
,,"bed",34,5.210
,,"decade",39,5.190
,,"patient-year",32,5.170
,,"week",413,5.150
,,"prescription",32,5.150
,,"infant",30,5.090
death,"... as X",,26933,0.230
,,"pale",405,8.810
,,"strong",611,8.050
,,"certain",219,7.970
,,"pale",200,7.880
,,"death",397,7.670
,,"inevitable",176,7.650
,,"cause",222,7.610
,,"silent",197,7.600
,,"many",1718,7.570
,,"cold",204,7.480
,,"tragic",118,7.120
,,"sure",182,6.960
,,"serious",107,6.720
,,"count",533,6.690
,,"white",128,6.660
,,"record",225,6.600
,,"lie",85,6.540
,,"black",107,6.490
,,"report",202,6.450
,,"sad",69,6.300
,,"quiet",71,6.120
,,"define",806,6.110
,,"dark",59,6.000
,,"Halton",53,6.000
,,"thing",570,5.980
,,"bitter",50,5.870
,,"prevent",47,5.800
,,"severe",50,5.790
,,"pale",41,5.630
,,"cold",43,5.620
,,"painful",43,5.600
,,"reclassify",47,5.590
,,"classify",301,5.570
,,"final",39,5.480
,,"terrible",39,5.470
,,"bad",138,5.390
,,"dark",42,5.350
,,"Wroughton",33,5.320
,,"case",80,5.280
,,"time",629,5.270
,,"grim",32,5.260
,,"count",65,5.250
,,"cause",35,5.200
,,"high",149,5.170
death,"X among ...",,21587,0.190
,,"child",2664,9.760
,,"patient",1482,9.210
,,"woman",2011,9.150
,,"infant",331,8.730
,,"resident",576,8.700
,,"adult",683,8.490
,,"man",1002,8.440
,,"Americans",421,8.330
,,"age",219,8.210
,,"case",225,8.140
,,"male",246,8.120
,,"people",2196,8.050
,,"worker",447,7.940
,,"person",251,7.930
,,"teenager",193,7.870
,,"adolescent",266,7.830
,,"population",504,7.670
,,"teen",158,7.530
,,"youth",282,7.420
,,"female",122,7.260
,,"individual",245,7.250
,,"civilian",114,7.250
,,"user",248,7.190
,,"troop",106,7.020
,,"old",88,7.000
,,"baby",83,6.910
,,"prisoner",92,6.900
,,"mother",90,6.830
,,"soldier",92,6.780
,,"athlete",90,6.740
,,"inmate",78,6.730
,,"black",82,6.680
,,"girl",93,6.600
,,"personnel",74,6.580
,,"survivor",79,6.570
,,"force",74,6.510
,,"participant",141,6.460
,,"smoker",67,6.460
,,"Australian",58,6.380
,,"senior",57,6.280
,,"group",292,6.200
,,"firefighter",48,6.150
,,"human",63,6.080
,,"kid",53,6.040
,,"Black",46,6.040
,,"addict",44,6.030
,,"crew",49,6.030
,,"veteran",50,5.960
,,"staff",77,5.940
,,"cancer",41,5.920
,,"HIV",42,5.920
,,"Indians",56,5.890
,,"cohort",43,5.870
,,"disease",40,5.830
,,"citizen",65,5.820
,,"driver",48,5.800
,,"nonsmoker",37,5.800
,,"officer",48,5.790
,,"recipient",45,5.790
,,"white",43,5.790
,,"death",37,5.780
,,"animal",46,5.760
,,"newborn",36,5.740
,,"bird",38,5.680
,,"Hispanic",35,5.640
,,"member",177,5.560
,,"Canadian",34,5.560
,,"passenger",34,5.490
,,"year",32,5.480
,,"pedestrian",29,5.450
,,"student",163,5.390
,,"Latino",29,5.330
,,"refugee",31,5.320
,,"miner",28,5.320
,,"Veterans",28,5.310
,,"protester",27,5.260
,,"family",46,5.220
,,"diabetic",25,5.220
,,"homeless",25,5.210
,,"cyclist",25,5.210
,,"year-old",24,5.180
,,"African-Americans",25,5.170
,,"community",73,5.150
,,"victim",30,5.120
,,"Hispanics",24,5.110
,,"neonate",23,5.110
,,"subject",28,5.070
,,"bum",22,5.060
,,"dog",23,5.040
,,"Indian",22,5.020
death,"... upon X",,20710,0.180
,,"estate",404,9.270
,,"property",371,9.070
,,"extinct",311,8.920
,,"terminate",330,8.870
,,"asset",286,8.770
,,"beneficiary",271,8.710
,,"throne",235,8.510
,,"payable",214,8.220
,,"body",196,8.200
,,"heaven",195,8.160
,,"benefit",174,8.000
,,"heir",163,8.000
,,"child",164,7.940
,,"end",160,7.920
,,"cease",151,7.850
,,"lose",148,7.810
,,"trust",138,7.740
,,"family",138,7.710
,,"title",132,7.670
,,"succeed",106,7.370
,,"distribute",106,7.370
,,"go",115,7.250
,,"follow",109,7.190
,,"soul",94,7.180
,,"pay",110,7.170
,,"tax",115,7.120
,,"look",280,7.070
,,"father",89,7.050
,,"receive",92,7.000
,,"hell",81,6.970
,,"condolence",79,6.960
,,"slave",79,6.960
,,"business",80,6.930
,,"office",82,6.920
,,"occur",84,6.890
,,"president",75,6.870
,,"write",89,6.850
,,"expire",75,6.840
,,"explode",75,6.810
,,"free",71,6.800
,,"payment",79,6.790
,,"money",73,6.790
,,"king",72,6.780
,,"spouse",70,6.770
,,"organ",68,6.740
,,"son",67,6.700
,,"inherit",66,6.700
,,"inheritance",66,6.700
,,"account",68,6.680
,,"leave",70,6.640
,,"transfer",64,6.640
,,"release",70,6.630
,,"consequent",70,6.620
,,"effect",154,6.610
,,"pass",75,6.550
,,"presidency",59,6.540
,,"state",63,6.530
,,"death",64,6.460
,,"elegy",56,6.460
,,"fortune",56,6.460
,,"land",57,6.430
,,"transfer",55,6.420
,,"charity",54,6.410
,,"disappear",54,6.390
,,"abate",53,6.380
,,"happen",96,6.350
,,"dissolve",52,6.340
,,"power",56,6.330
,,"arise",54,6.320
,,"will",55,6.310
,,"wife",51,6.310
,,"house",54,6.300
,,"destroy",51,6.300
,,"be",185,6.290
,,"home",52,6.290
,,"bury",50,6.290
,,"reveal",50,6.280
,,"drop",51,6.270
,,"fund",50,6.270
,,"person",52,6.260
,,"item",49,6.240
,,"emperor",48,6.240
,,"President",47,6.190
,,"due",55,6.190
,,"place",52,6.170
,,"sell",47,6.170
,,"England",46,6.170
,,"reflect",118,6.160
,,"make",71,6.120
,,"basis",45,6.120
,,"exist",46,6.110
,,"vest",45,6.110
,,"open",46,6.100
,,"burn",45,6.100
,,"end",43,6.070
,,"wealth",42,6.050
,,"life",48,6.030
,,"succession",41,6.010
,,"create",42,5.990
,,"church",42,5.980
death,"... since X",,15869,0.140
,,"year",3281,8.790
,,"pass",607,8.640
,,"vacant",212,8.610
,,"century",226,8.570
,,"elapse",237,8.300
,,"decade",271,8.150
,,"remarry",123,7.970
,,"publish",130,7.740
,,"day",323,7.670
,,"work",153,7.640
,,"live",123,7.590
,,"time",1014,7.500
,,"family",114,7.390
,,"month",312,7.330
,,"life",110,7.200
,,"anniversary",79,7.190
,,"home",105,7.140
,,"grow",122,7.090
,,"first",101,7.060
,,"release",73,7.040
,,"week",161,7.010
,,"have",176,6.990
,,"appear",57,6.760
,,"untouched",51,6.660
,,"album",59,6.650
,,"write",53,6.490
,,"feel",45,6.410
,,"world",61,6.360
,,"happen",70,6.320
,,"same",46,6.300
,,"continue",37,6.110
,,"see",99,6.110
,,"do",87,6.090
,,"increase",67,6.080
,,"health",35,6.080
,,"empty",34,6.080
,,"die",41,6.070
,,"neglect",32,6.030
,,"country",61,6.000
,,"speak",32,5.970
,,"receive",36,5.940
,,"house",34,5.940
,,"dormant",31,5.940
,,"child",34,5.930
,,"interview",31,5.910
,,"appearance",36,5.890
,,"release",32,5.860
,,"hour",37,5.860
,,"be",197,5.850
,,"make",52,5.830
,,"suffer",30,5.810
,,"mother",28,5.810
,,"church",31,5.790
,,"legacy",27,5.790
,,"music",35,5.770
,,"medium",30,5.770
,,"miss",43,5.760
,,"father",27,5.750
,,"go",35,5.740
,,"city",33,5.740
,,"event",39,5.730
,,"place",53,5.720
,,"occur",39,5.700
,,"protest",28,5.700
,,"period",36,5.680
,,"hold",37,5.670
,,"change",115,5.650
,,"attention",27,5.650
,,"night",27,5.640
,,"game",61,5.640
,,"election",30,5.630
,,"own",25,5.630
,,"depress",24,5.620
,,"leader",27,5.590
,,"power",28,5.590
,,"man",27,5.570
,,"marry",24,5.550
,,"business",32,5.530
,,"widow",22,5.500
,,"half",24,5.490
,,"death",28,5.460
,,"more",24,5.450
,,"experience",25,5.440
,,"obscurity",21,5.430
,,"lonely",21,5.420
,,"mother-in-law",20,5.360
,,"emerge",22,5.340
,,"learn",22,5.340
,,"leadership",20,5.330
,,"change",38,5.320
,,"depression",20,5.310
,,"reside",20,5.310
,,"print",20,5.300
,,"possession",19,5.270
,,"millennium",19,5.270
,,"estate",19,5.270
,,"movement",22,5.250
,,"anyone",19,5.250
,,"meeting",22,5.230
,,"people",27,5.230
death,"X during ...",,15293,0.130
,,"childbirth",292,8.690
,,"wave",161,7.780
,,"follow-up",132,7.670
,,"robbery",134,7.610
,,"famine",87,7.220
,,"hospitalization",81,7.130
,,"interrogation",97,7.110
,,"fight",129,6.990
,,"epidemic",87,6.970
,,"birth",78,6.850
,,"voyage",75,6.750
,,"protest",137,6.710
,,"argument",70,6.710
,,"riot",76,6.660
,,"raid",109,6.590
,,"holocaust",80,6.570
,,"arrest",61,6.540
,,"infancy",54,6.540
,,"attempt",62,6.520
,,"restraint",41,6.440
,,"outbreak",98,6.410
,,"heatwave",42,6.410
,,"battle",161,6.400
,,"persecution",44,6.380
,,"attack",117,6.280
,,"siege",65,6.280
,,"demonstration",57,6.150
,,"surgery",95,6.130
,,"Battle",64,6.090
,,"trial",129,6.030
,,"delivery",46,6.030
,,"confrontation",36,6.020
,,"war",506,6.010
,,"invasion",58,5.970
,,"accident",38,5.930
,,"development",160,5.920
,,"massacre",32,5.890
,,"migration",47,5.890
,,"reign",113,5.880
,,"occupation",60,5.880
,,"fire",40,5.850
,,"conflict",73,5.830
,,"clash",39,5.820
,,"dispute",31,5.810
,,"term",124,5.810
,,"flood",41,5.810
,,"burglary",28,5.800
,,"journey",62,5.790
,,"incident",54,5.790
,,"treatment",94,5.780
,,"sleep",63,5.750
,,"admission",28,5.750
,,"plague",27,5.740
,,"trouble",28,5.720
,,"pandemic",521,5.710
,,"study",80,5.700
,,"earthquake",39,5.700
,,"childhood",63,5.690
,,"mission",55,5.690
,,"infection",39,5.690
,,"uprising",32,5.650
,,"strike",38,5.620
,,"metamorphosis",24,5.620
,,"revolution",67,5.600
,,"Forward",23,5.600
,,"sex",45,5.590
,,"stampede",23,5.590
,,"encounter",36,5.580
,,"party",36,5.580
,,"commission",26,5.570
,,"sport",24,5.540
,,"bombing",25,5.510
,,"exercise",65,5.470
,,"pregnancy",234,5.450
,,"person-year",20,5.410
,,"operation",129,5.400
,,"altercation",22,5.400
,,"march",24,5.370
,,"coup",21,5.370
,,"winter",151,5.370
,,"act",23,5.360
,,"period",1235,5.350
,,"service",65,5.350
,,"genocide",23,5.340
,,"struggle",26,5.320
,,"deportation",19,5.320
,,"induction",20,5.310
,,"stop",31,5.300
,,"fighting",23,5.230
,,"escape",19,5.230
,,"storm",53,5.200
,,"violence",19,5.200
,,"surge",19,5.180
,,"wartime",26,5.180
,,"ischemia",17,5.150
,,"assault",21,5.150
,,"race",45,5.120
,,"year",710,5.100
,,"night",116,5.090
,,"evacuation",19,5.090
death,"... unto X",,11142,0.100
,,"sin",1243,11.610
,,"obedient",1144,11.540
,,"faithful",846,11.160
,,"sick",689,10.900
,,"faithful",623,10.740
,,"life",621,10.640
,,"be",726,10.610
,,"fast",453,10.310
,,"death",481,10.240
,,"sickness",416,10.170
,,"obedience",393,10.070
,,"soul",369,9.960
,,"conformable",214,9.260
,,"deliver",130,8.460
,,"wound",121,8.460
,,"sorrowful",94,8.090
,,"fruit",95,8.020
,,"faithfulness",87,7.980
,,"fast",74,7.750
,,"nigh",72,7.700
,,"baptism",68,7.620
,,"suffer",60,7.450
,,"persecute",59,7.420
,,"consecration",58,7.400
,,"loyalty",50,7.190
,,"appoint",54,7.180
,,"loyal",47,7.100
,,"draw",43,6.910
,,"weary",41,6.900
,,"way",40,6.810
,,"love",39,6.810
,,"sin",38,6.790
,,"principle",35,6.680
,,"persecution",31,6.500
,,"suffering",30,6.460
,,"Christ",29,6.320
,,"sorrow",25,6.190
,,"Father",24,6.140
,,"God",29,6.100
,,"vex",22,6.010
,,"sacrifice",23,6.000
,,"Jesus",23,5.980
,,"man",23,5.980
,,"lead",21,5.940
,,"strike",20,5.870
